age,workclass,observation-weight,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
30,Self-emp-not-inc,202450.0,10th,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,65,United-States,<=50K
40,Self-emp-not-inc,217120.0,1st-4th,6,Never-married,Protective-serv,Husband,White,Male,0,28,50,United-States,>50K
37,Self-emp-not-inc,240398.0,HS-grad,13,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,46,United-States,>50K
47,Private,100818.0,Bachelors,9,Divorced,Transport-moving,Wife,White,Female,0,0,40,United-States,<=50K
43,Self-emp-not-inc,191814.0,Prof-school,12,Divorced,Other-service,Not-in-family,White,Male,7688,103,50,United-States,<=50K
58,Self-emp-not-inc,34788.0,Doctorate,10,Divorced,Other-service,Not-in-family,White,Male,0,1887,40,United-States,<=50K
48,Self-emp-not-inc,224430.95803642453,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Male,0,1902,60,-1,<=50K
37,Federal-gov,167415.0,7th-8th,15,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States,<=50K
52,Self-emp-not-inc,182355.21498980382,10th,9,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K
18,Self-emp-not-inc,218889.0,Some-college,5,Married-civ-spouse,Prof-specialty,Own-child,Black,Male,0,0,35,United-States,>50K
24,Self-emp-not-inc,203532.0261144695,Masters,11,Married-civ-spouse,Other-service,Husband,White,Male,-910,0,40,United-States,>50K
38,Self-emp-not-inc,255941.0,Assoc-acdm,14,Married-civ-spouse,Craft-repair,Husband,White,Female,10520,0,50,United-States,<=50K
58,Self-emp-not-inc,208431.0,Doctorate,10,6,Craft-repair,Husband,Black,Female,-2002,0,32,United-States,>50K
36,Self-emp-not-inc,146412.0,Doctorate,10,Never-married,Transport-moving,Unmarried,White,Female,0,0,40,United-States,>50K
26,Self-emp-not-inc,181920.0,HS-grad,13,Divorced,Adm-clerical,Wife,White,Female,0,0,45,United-States,<=50K
59,Self-emp-not-inc,100453.0,9th,4,Separated,Prof-specialty,Own-child,White,Female,0,0,38,United-States,>50K
64,Federal-gov,202984.0,10th,8,Divorced,Protective-serv,Not-in-family,White,Male,3137,0,40,United-States,>50K
41,Self-emp-not-inc,287037.0,Doctorate,10,Divorced,Farming-fishing,Husband,White,Male,-661,0,40,United-States,>50K
26,State-gov,117125.0,Some-college,5,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,40,Trinadad&Tobago,>50K
22,Self-emp-not-inc,35663.0,10th,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
64,State-gov,73986.0,9th,4,Divorced,Protective-serv,Husband,White,Male,0,0,20,United-States,>50K
37,State-gov,258037.0,10th,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,-30,45,Portugal,<=50K
22,Self-emp-not-inc,200374.0,10th,9,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0,0,35,United-States,>50K
36,Federal-gov,410034.0,HS-grad,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,1887,40,-4,<=50K
28,Self-emp-not-inc,214689.0,HS-grad,13,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,25,United-States,>50K
47,Self-emp-not-inc,125120.0,HS-grad,9,Never-married,Protective-serv,Husband,White,Female,0,66,50,-1,>50K
34,Self-emp-not-inc,26892.0,HS-grad,13,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,France,<=50K
51,Self-emp-not-inc,173291.0,10th,9,Never-married,Prof-specialty,Husband,White,Female,0,0,40,United-States,>50K
39,Self-emp-not-inc,61178.0,HS-grad,13,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,>50K
66,Self-emp-not-inc,234743.0,Doctorate,8,Divorced,Craft-repair,Not-in-family,White,Male,0,0,24,United-States,>50K
39,Self-emp-not-inc,210423.0989013115,10th,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K
42,State-gov,200730.39397180194,10th,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,45,United-States,>50K
44,Private,111483.0,Assoc-acdm,14,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,State-gov,162834.0,10th,9,Divorced,Other-service,Not-in-family,White,Male,0,1902,45,-3,<=50K
49,Self-emp-not-inc,157272.0,10th,9,Separated,Other-service,Unmarried,White,Male,0,0,50,United-States,>50K
42,Federal-gov,147510.0,HS-grad,13,Separated,Adm-clerical,Unmarried,White,Male,0,-10,40,United-States,>50K
38,Self-emp-not-inc,280169.0,HS-grad,12,Divorced,Other-service,Not-in-family,White,Male,7298,0,50,United-States,<=50K
60,Self-emp-not-inc,320376.0,9th,4,Divorced,Machine-op-inspct,Wife,White,Male,0,-354,40,United-States,>50K
25,Local-gov,185621.0,HS-grad,13,Married-civ-spouse,Adm-clerical,Own-child,White,Female,-173,0,40,United-States,>50K
46,Local-gov,119199.0,Doctorate,10,Never-married,Transport-moving,Unmarried,White,Female,0,0,40,United-States,>50K
42,Self-emp-not-inc,376072.0,10th,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,-48,30,United-States,>50K
37,Self-emp-not-inc,191754.0,HS-grad,13,Divorced,Transport-moving,Not-in-family,White,Male,0,407,50,United-States,<=50K
41,State-gov,167812.4226083573,Doctorate,10,Never-married,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
42,Federal-gov,137232.0,10th,9,Never-married,Tech-support,Unmarried,White,Male,0,0,50,United-States,>50K
50,State-gov,99392.0,Doctorate,10,Never-married,Protective-serv,Husband,Black,Female,0,0,45,United-States,>50K
36,Self-emp-not-inc,35945.0,10th,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,>50K
52,Self-emp-inc,81436.0,7th-8th,15,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Self-emp-not-inc,217039.0,Doctorate,8,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,28,United-States,>50K
48,Self-emp-not-inc,140782.0,Assoc-acdm,14,Divorced,Craft-repair,Wife,White,Female,0,1902,38,United-States,<=50K
49,Self-emp-not-inc,279679.0,Doctorate,10,Never-married,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
51,Self-emp-not-inc,168660.0,Bachelors,7,Divorced,Sales,Not-in-family,White,Male,114,0,40,United-States,>50K
31,Self-emp-not-inc,101761.0,10th,9,Divorced,Protective-serv,Wife,White,Male,0,0,51,United-States,>50K
41,Federal-gov,111147.46778685224,Doctorate,10,Never-married,Craft-repair,Unmarried,White,Female,0,0,25,United-States,>50K
26,Self-emp-not-inc,133766.0,10th,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,41,United-States,>50K
80,State-gov,34340.0,9th,4,6,Farming-fishing,Husband,White,Male,0,0,35,United-States,>50K
33,Self-emp-not-inc,35378.0,HS-grad,13,Divorced,Other-service,Wife,White,Female,0,68,45,United-States,<=50K
41,Self-emp-not-inc,165117.19288106193,10th,9,Never-married,Craft-repair,Husband,White,Male,0,0,40,Portugal,>50K
68,Self-emp-inc,182131.0,Doctorate,10,Divorced,Other-service,Not-in-family,White,Male,10605,0,20,United-States,<=50K
29,Self-emp-not-inc,389713.0,Masters,11,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Self-emp-not-inc,214413.0,Bachelors,7,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,6497,0,48,United-States,>50K
37,State-gov,40114.43638050734,7th-8th,15,Divorced,Adm-clerical,Not-in-family,White,Male,99999,968,50,United-States,<=50K
38,Self-emp-not-inc,207161.4904844401,10th,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,>50K
56,Self-emp-not-inc,158284.15320596503,1st-4th,6,Never-married,Protective-serv,Husband,White,Male,0,0,56,Mexico,>50K
34,Self-emp-not-inc,72793.0,-2,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,>50K
30,Self-emp-not-inc,101266.0,Bachelors,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,>50K
55,Self-emp-not-inc,199763.0,10th,9,Separated,Tech-support,Husband,White,Male,0,0,81,United-States,<=50K
21,Self-emp-not-inc,68358.0,Doctorate,10,Married-civ-spouse,Other-service,Own-child,White,Female,0,93,20,United-States,>50K
31,Self-emp-not-inc,178841.0,10th,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,40,United-States,>50K
59,Self-emp-not-inc,145574.0,Bachelors,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,>50K
52,State-gov,191380.0,7th-8th,15,Divorced,Adm-clerical,Not-in-family,White,Male,20051,0,25,United-States,<=50K
26,Self-emp-not-inc,473625.0,Bachelors,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,United-States,>50K
30,Self-emp-not-inc,319280.0,Doctorate,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,46,United-States,>50K
53,Local-gov,117814.0,Doctorate,10,Never-married,Transport-moving,Unmarried,White,Female,0,0,38,United-States,>50K
50,Self-emp-inc,127315.0,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,15024,0,60,United-States,<=50K
61,Self-emp-not-inc,230568.0,HS-grad,13,Never-married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
26,Self-emp-not-inc,248990.0,10th,9,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,40,France,>50K
51,Self-emp-not-inc,154949.0,10th,9,6,Prof-specialty,Husband,Black,Female,0,0,40,United-States,>50K
48,Self-emp-not-inc,182313.0,Doctorate,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
17,Self-emp-not-inc,375657.0,Bachelors,7,Married-civ-spouse,Sales,Own-child,White,Male,0,0,30,United-States,>50K
38,Self-emp-not-inc,110402.0,Masters,11,Divorced,Machine-op-inspct,Not-in-family,White,Male,4387,0,40,United-States,>50K
26,Local-gov,185885.0,Doctorate,10,Married-civ-spouse,Transport-moving,Unmarried,White,Female,0,0,15,United-States,>50K
28,Self-emp-inc,80158.0,10th,9,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,United-States,>50K
27,Self-emp-not-inc,174419.0,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,>50K
34,Self-emp-not-inc,62374.0,10th,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,United-States,>50K
38,State-gov,81965.0,Masters,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,40,United-States,>50K
52,Self-emp-not-inc,202731.33001410743,10th,9,Divorced,Tech-support,Not-in-family,White,Male,2656,0,40,United-States,>50K
24,Self-emp-not-inc,210781.0,HS-grad,9,Married-civ-spouse,13,Husband,White,Female,0,0,40,Portugal,>50K
51,Self-emp-not-inc,163948.0,Masters,11,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,>50K
42,Federal-gov,142756.0,HS-grad,13,Never-married,Adm-clerical,Husband,White,Female,0,0,50,-4,>50K
38,Self-emp-not-inc,318610.0,Doctorate,10,Never-married,Transport-moving,Wife,Black,Female,0,0,40,United-States,>50K
59,Self-emp-not-inc,32954.0,Masters,11,Never-married,Exec-managerial,Husband,White,Male,0,106,37,United-States,>50K
22,Self-emp-inc,150683.0,10th,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,43,United-States,>50K
74,Self-emp-not-inc,260669.0,1st-4th,6,Never-married,Prof-specialty,Husband,White,Female,0,0,1,-1,>50K
37,Private,148858.95555354957,Masters,9,Married-civ-spouse,Adm-clerical,Unmarried,Black,Female,5455,20,40,United-States,>50K
23,Self-emp-not-inc,100345.0,10th,9,Married-civ-spouse,Sales,Own-child,White,Male,397,0,35,United-States,>50K
45,Self-emp-not-inc,149640.0,Doctorate,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K
25,Local-gov,176047.0,10th,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,2176,0,40,-2,>50K
40,State-gov,277488.0,10th,9,Never-married,Exec-managerial,Husband,White,Male,0,0,84,United-States,>50K
25,Self-emp-not-inc,193379.0,Prof-school,12,Married-civ-spouse,Protective-serv,Husband,White,Male,1972,0,45,United-States,>50K
29,Self-emp-not-inc,228752.0,10th,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
43,Private,52636.0,Assoc-acdm,14,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K
49,State-gov,43479.0,Prof-school,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K
37,Private,239409.0,Assoc-acdm,14,Divorced,Adm-clerical,Not-in-family,White,Male,0,40,60,United-States,<=50K
30,State-gov,176185.0,Doctorate,10,Widowed,Protective-serv,Own-child,White,Male,0,0,60,United-States,<=50K
32,Self-emp-not-inc,132601.0,7th-8th,15,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Self-emp-not-inc,85812.0,Doctorate,10,Divorced,Other-service,Wife,White,Female,0,0,40,United-States,>50K
34,Self-emp-not-inc,300681.0,Doctorate,10,Divorced,Adm-clerical,Not-in-family,Black,Male,5225,0,40,Cuba,<=50K
51,Self-emp-not-inc,197163.0,7th-8th,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,2559,53,-4,<=50K
27,Self-emp-not-inc,175262.0,HS-grad,13,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,United-States,>50K
25,Self-emp-not-inc,25249.0,Doctorate,10,Married-civ-spouse,Transport-moving,Husband,White,Female,-168,0,40,United-States,>50K
36,Local-gov,249808.57052145182,Doctorate,10,Never-married,Tech-support,Unmarried,White,Male,0,73,55,United-States,>50K
43,Self-emp-not-inc,105188.0,10th,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,China,>50K
57,Self-emp-not-inc,173580.0,Doctorate,10,6,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,>50K
51,Self-emp-not-inc,84399.0,10th,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,>50K
38,Self-emp-not-inc,111499.0,Doctorate,10,Divorced,Exec-managerial,Not-in-family,White,Male,7298,0,50,Portugal,<=50K
47,Federal-gov,194630.0,HS-grad,13,Married-civ-spouse,Tech-support,Husband,White,Female,4787,0,43,United-States,<=50K
47,Self-emp-not-inc,145868.0,Bachelors,7,Never-married,Prof-specialty,Unmarried,Black,Female,0,-387,40,United-States,>50K
45,Federal-gov,259803.0,HS-grad,13,Divorced,Adm-clerical,Wife,White,Female,0,0,45,United-States,<=50K
52,Self-emp-not-inc,114591.0,Doctorate,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,>50K
41,Self-emp-not-inc,200652.0,Some-college,5,Never-married,Prof-specialty,Other-relative,White,Female,0,0,35,United-States,>50K
48,Self-emp-not-inc,70209.0,Doctorate,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,>50K
50,Self-emp-not-inc,198362.0,Masters,11,6,Craft-repair,Unmarried,White,Female,0,0,40,United-States,>50K
22,Self-emp-not-inc,238917.0,Preschool,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,24,France,>50K
43,Local-gov,117158.0,Doctorate,10,Divorced,Protective-serv,Not-in-family,White,Male,3466,321,45,United-States,<=50K
17,Private,165594.34876581162,1st-4th,6,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,15,United-States,>50K
31,Self-emp-not-inc,106437.0,10th,9,Divorced,Transport-moving,Husband,White,Female,0,0,40,United-States,>50K
58,Self-emp-not-inc,222311.0,10th,9,Divorced,Prof-specialty,Not-in-family,White,Male,7688,29,55,United-States,<=50K
19,Self-emp-not-inc,298891.0,Bachelors,7,Married-civ-spouse,Other-service,Husband,White,Female,0,0,40,Haiti,>50K
25,Self-emp-not-inc,161478.0,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,-576,0,40,United-States,>50K
41,Self-emp-not-inc,101109.62579718466,10th,9,Never-married,Transport-moving,Unmarried,White,Female,0,0,40,United-States,>50K
38,Federal-gov,243473.77207532767,Doctorate,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,75,United-States,>50K
29,Self-emp-not-inc,180726.42056370503,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,0,0,50,United-States,>50K
29,Self-emp-not-inc,236436.0,10th,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,40,United-States,>50K
27,Self-emp-not-inc,137063.0,HS-grad,13,Divorced,Other-service,Not-in-family,White,Male,0,0,50,United-States,>50K
22,Self-emp-not-inc,51362.0,HS-grad,13,-1,Other-service,Husband,White,Female,0,0,16,United-States,>50K
45,Self-emp-not-inc,175262.0,Some-college,5,Divorced,Sales,Not-in-family,Other,Female,0,0,40,Mexico,>50K
34,Self-emp-not-inc,41890.0,10th,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K
51,Private,196504.0,10th,9,Never-married,Protective-serv,Unmarried,White,Male,0,0,38,United-States,>50K
33,Self-emp-not-inc,272411.0,10th,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,>50K
59,State-gov,241297.0,Doctorate,10,6,Farming-fishing,Husband,White,Female,6849,0,40,United-States,>50K
48,Self-emp-not-inc,246891.0,Doctorate,10,6,Other-service,Unmarried,White,Male,0,0,50,United-States,<=50K
54,Local-gov,165278.0,Doctorate,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Self-emp-not-inc,198841.0,Assoc-acdm,14,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Self-emp-not-inc,130936.57557966802,1st-4th,6,Never-married,Transport-moving,Unmarried,White,Female,0,0,40,United-States,>50K
58,Federal-gov,121124.0,Doctorate,14,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,35,Cuba,<=50K
23,Self-emp-not-inc,117789.0,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,60,United-States,>50K
33,Federal-gov,119829.0,10th,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,381,60,United-States,>50K
50,Self-emp-not-inc,134102.10028709698,Bachelors,7,Never-married,Craft-repair,Unmarried,White,Female,-248,0,40,United-States,<=50K
44,Self-emp-not-inc,222635.0,11th,3,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,Outlying-US(Guam-USVI-etc),>50K
34,Self-emp-not-inc,128063.0,10th,9,Never-married,Prof-specialty,Unmarried,White,Female,0,0,36,United-States,>50K
29,Self-emp-not-inc,53642.0,Masters,11,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,>50K
51,Self-emp-not-inc,188767.0,10th,9,Divorced,Sales,Husband,White,Male,0,0,40,United-States,>50K
27,Self-emp-not-inc,200641.0,1st-4th,6,Divorced,Craft-repair,Wife,White,Female,0,0,40,France,>50K
44,Self-emp-not-inc,176609.0,Doctorate,10,Never-married,Other-service,Husband,White,Male,0,0,45,United-States,>50K
55,Federal-gov,185188.98886661555,Assoc-acdm,14,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Self-emp-not-inc,151023.0,Doctorate,10,Never-married,Transport-moving,Unmarried,White,Female,114,0,45,United-States,>50K
52,Self-emp-not-inc,170562.0,10th,9,Divorced,Other-service,Not-in-family,White,Male,0,0,60,United-States,<=50K
28,Self-emp-not-inc,222005.0,10th,9,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,30,United-States,>50K
31,State-gov,187381.6192639237,10th,13,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,>50K
57,State-gov,299204.8071373041,HS-grad,13,Divorced,Other-service,Not-in-family,White,Male,0,0,10,United-States,>50K
37,Self-emp-not-inc,150057.0,10th,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,52,United-States,<=50K
44,Self-emp-not-inc,138845.0,Doctorate,10,Divorced,Exec-managerial,Not-in-family,White,Male,1373,0,40,United-States,>50K
24,Self-emp-not-inc,190015.0,10th,9,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,40,United-States,>50K
29,Self-emp-not-inc,389857.0,10th,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,>50K
24,Self-emp-not-inc,86745.0,HS-grad,13,Married-civ-spouse,Sales,Other-relative,Other,Female,0,0,16,United-States,>50K
22,Self-emp-not-inc,122272.0,10th,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,29,United-States,>50K
33,Self-emp-not-inc,288273.0,12th,8,Separated,Transport-moving,Unmarried,White,Female,1471,-8,40,United-States,>50K
23,Self-emp-not-inc,238092.0,HS-grad,13,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,40,Portugal,>50K
41,Self-emp-not-inc,146659.0,HS-grad,13,Divorced,Adm-clerical,Husband,White,Male,0,0,70,United-States,<=50K
30,Self-emp-not-inc,162442.0,-1,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,50,United-States,<=50K
48,Self-emp-not-inc,202117.0,Bachelors,7,Never-married,Prof-specialty,Husband,White,Female,0,0,34,United-States,>50K
54,Self-emp-not-inc,101017.0,9th,4,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K
26,Self-emp-not-inc,154897.0,10th,9,Married-civ-spouse,Other-service,Husband,White,Female,0,0,30,United-States,>50K
59,Self-emp-not-inc,157305.0,5th-6th,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Puerto-Rico,>50K
26,State-gov,339952.0,Doctorate,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,>50K
40,Self-emp-not-inc,76625.0,10th,9,Never-married,Protective-serv,Unmarried,White,Male,0,0,40,United-States,>50K
18,Self-emp-not-inc,135924.0,10th,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,-2,20,United-States,>50K
25,Self-emp-not-inc,104662.0,10th,12,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,-55,22,United-States,>50K
45,Self-emp-not-inc,84298.0,Masters,11,Divorced,Craft-repair,Not-in-family,White,Male,0,1977,53,United-States,<=50K
37,Self-emp-not-inc,140713.0,Doctorate,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,Cuba,<=50K
25,Self-emp-not-inc,124590.0,10th,9,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,40,United-States,>50K
29,Self-emp-not-inc,189565.0,10th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2174,0,50,United-States,>50K
25,Private,108542.0,Doctorate,10,Divorced,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,>50K
32,Self-emp-not-inc,391874.0,10th,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,49,United-States,>50K
34,Private,227931.0,Doctorate,10,Never-married,Transport-moving,Husband,White,Female,0,0,38,United-States,>50K
73,Local-gov,190078.0,Doctorate,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,18,United-States,>50K
21,Self-emp-not-inc,190968.0,10th,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,-15,40,United-States,>50K
47,Self-emp-not-inc,211558.55865789042,10th,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,>50K
47,Self-emp-not-inc,187563.0,10th,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,>50K
34,Private,44464.0,Assoc-voc,16,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,60,United-States,>50K
42,Self-emp-not-inc,36271.0,HS-grad,13,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Self-emp-not-inc,463194.0,Some-college,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K
27,Self-emp-not-inc,37599.0,Doctorate,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,United-States,>50K
54,Self-emp-not-inc,88019.0,Doctorate,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,-47,55,United-States,>50K
22,Self-emp-not-inc,205839.0,Doctorate,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,United-States,>50K
21,Self-emp-not-inc,211301.0,Doctorate,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,8,United-States,>50K
39,Self-emp-not-inc,189623.0,HS-grad,13,Never-married,Other-service,Unmarried,White,Male,0,0,60,United-States,>50K
46,Self-emp-not-inc,130364.0,10th,9,Married-civ-spouse,Protective-serv,Unmarried,White,Male,0,0,44,-1,>50K
41,Federal-gov,177599.0,HS-grad,12,Never-married,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,>50K
36,Self-emp-not-inc,289190.0,10th,9,Never-married,Protective-serv,Unmarried,White,Male,0,0,40,United-States,>50K
