credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1.0,debt_consolidation,0.1189,829.1,11.35040654,19.48,737.0,5639.958333,42511.924398019306,54.748527143396764,0.0,0.0,0.0,0.0
1.0,credit_card,0.1071,228.22,11.08214255,14.29,707.0,2760.0,33623.0,76.7,0.0,0.0,0.0,0.0
1.0,debt_consolidation,0.1357,366.86,10.37349118,11.63,682.0,3291.4252886824243,3511.0,25.6,1.0,0.0,0.0,0.0
1.0,debt_consolidation,0.1008,162.34,11.35040654,8.1,712.0,2699.958333,33667.0,73.2,1.0,0.0,0.0,0.0
1.0,credit_card,0.1426,102.92,11.29973224,14.97,667.0,4066.0,11719.45443610945,39.5,0.0,0.5083720141505026,0.0,0.0
1.0,credit_card,0.0788,125.13,10.910371096152863,16.98,755.3996711342244,6120.041667,25119.976135274985,51.0,0.0,0.0,0.0,0.0
1.0,debt_consolidation,0.1496,194.02,10.71441777,4.0,667.0,3180.041667,11277.538252956681,76.8,0.0,0.0,1.0,1.0
1.0,all_other,0.1114,325.77291154491957,11.00209984,11.08,722.0,5103.695037387484,24220.0,68.6,0.0,0.03401320038405467,0.0,1.0
1.0,home_improvement,0.1134,87.19,11.40756495,17.25,682.0,3989.0,69909.0,51.1,1.0,0.0,0.0,0.0
1.0,debt_consolidation,0.1221,84.12,10.20359214,10.0,707.0,2730.041667,5630.0,23.0,1.0,0.0,0.0,0.0
0.9443682478886718,debt_consolidation,0.1347,360.43,10.4341158,22.09,677.0,6713.041667,13846.0,71.0,2.0,0.0,1.0,0.0
1.0,debt_consolidation,0.1324,253.58,11.83500896,9.16,662.0,4298.0,5122.0,18.2,2.0,1.0,0.08981778434053438,0.0
1.0,,0.0859,316.11,10.93310697,15.49,767.0,6519.958333,6068.0,24.336073912125265,0.0,0.0,0.0,0.0
1.0,,0.08686642313513226,92.82,11.51292546,6.5,747.0,6369.208622571328,14211.305327728329,4.8,0.0,1.0,0.0,0.0
1.0,debt_consolidation,0.0863,209.54,9.487972109,9.73,727.0,1559.958333,6282.0,44.6,0.0,0.0,0.0,0.0
1.0,major_purchase,0.1103,327.53,10.73891524,13.04,702.0,8159.958333,5394.0,53.4,0.7011020127948895,0.0,0.0,0.0
1.0,all_other,0.1328510763939581,77.69,10.52277288,2.26,672.0,3895.958333,2371.317841321279,88.4,0.0,0.0,0.0,0.0
1.0,credit_card,0.0894,476.58,11.60823564,7.07,797.0,6510.958333,7586.0,52.7,1.0,0.0,0.0,0.0
1.0,debt_consolidation,0.1039,584.12,10.49127422,3.8,712.0,2760.0,8311.0,59.8,0.0,0.0,0.0,0.0
1.0,major_purchase,0.1513,173.65,11.00209984,2.74,667.0,1126.958333,591.0,84.4,3.0,0.0,0.0,0.0
1.0,all_other,0.08,188.02,11.22524339,16.08,772.0,4888.958333,22644.97732120331,23.2,1.0,0.0,0.0,0.0
1.0,all_other,0.0863,474.42,10.81977828,11.976567936234174,797.0,11951.0,5656.0,27.6,0.0,0.0,0.0,0.0
1.0,credit_card,0.15576280579927188,339.6,11.51292546,7.94,662.0,1939.958333,21162.0,57.7,0.0,0.0,0.0,0.0
1.0,credit_card,0.0788,484.85,11.73606902,7.05,771.4359861326366,5640.041667,16931.0,34.6,1.0,0.0,0.0,0.0
1.0,debt_consolidation,0.1229,306.8883711035669,11.26446411,8.8,672.0,3760.958333,4822.0,58.1,1.6192333633489173,0.0,1.0,0.0
1.0,all_other,0.0901,159.03,12.4292162,10.0,712.0,1553.958333,14354.0,36.6,0.0,2.0,0.0,0.0
0.9551798598894508,all_other,0.0743,155.38,11.08214255,0.28,802.0,4649.958333,1576.0,5.7,1.0,0.0,0.0,0.0
1.0,debt_consolidation,0.1375,255.43,9.998797732,13.4949713869166,662.0,3801.506260960968,4175.0,51.5,0.0,1.0,0.0,0.0
1.1530743251025701,all_other,0.0743,155.38,12.20607265,4.2463266383140095,772.0,4516.958333,3164.0,13.7,0.0,0.0,0.0,0.0
1.0,all_other,0.0743,155.38,12.20607265,3.72,803.5408179284209,6778.958333,85607.0,0.7,0.0,0.0,0.0,0.0
