credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,debt_consolidation,0.1189,829.1,11.35040654,19.48,737,6151.9537371176175,28854,52.1,0,0,0,0
1,credit_card,0.1071,228.22,11.15284504520674,14.29,707,2760.0,33623,76.7,0,0,0,0
1,debt_consolidation,0.1357,312.64736490619634,10.37349118,11.63,682,4710.0,7211,25.6,1,0,0,0
1,debt_consolidation,0.1008,162.34,11.35040654,8.1,712,2699.958333,19719,73.2,1,0,0,0
1,credit_card,0.1426,102.92,11.29973224,14.97,667,4066.0,4740,39.5,0,1,0,0
1,credit_card,0.0788,156.95372387628737,11.90496755,6.617089965735792,727,5644.904544222065,36440,51.0,0,0,0,0
1,debt_consolidation,0.1496,194.02,10.71441777,4.0,667,3180.041667,8148,76.8,2,0,1,1
1,all_other,0.1114,131.22,11.00209984,11.08,722,5116.0,24220,68.6,0,0,0,1
1,home_improvement,0.1134,87.19,11.40756495,16.755558574913117,682,5767.829195154468,69909,51.1,1,0,0,0
1,debt_consolidation,0.1221,84.12,10.317131160015142,10.0,708,2730.041667,5630,23.0,1,0,0,0
1,debt_consolidation,0.1347,246.1798121121392,10.4341158,11.613509940892582,677,6713.041667,13846,71.0,2,0,1,0
1,debt_consolidation,0.1324,253.58,11.83500896,9.16,662,4298.0,5122,41.1918454393999,1,1,0,0
1,debt_consolidation,0.0859,316.11,10.93310697,15.49,767,6519.958333,6068,16.7,0,0,0,0
1,small_business,0.0714,88.89018984255947,11.51292546,6.5,747,7800.017865032194,3021,4.8,0,1,0,0
1,all_other,0.0863,109.8293692271503,9.487972109,9.73,706,1559.958333,6282,44.6,0,0,0,0
1,major_purchase,0.11372909108013311,221.8910253852423,11.125297145924117,13.04,702,8159.958333,5394,53.4,1,0,0,0
1,all_other,0.1317,77.69,10.52277288,2.26,672,3895.958333,2211,88.4,0,0,0,0
1,credit_card,0.0894,476.58,11.60823564,7.07,797,6510.958333,7586,16.58618062582751,1,0,0,0
1,debt_consolidation,0.1039,584.12,10.49127422,3.8,712,2760.0,8311,59.8,0,0,0,0
1,major_purchase,0.1513,173.65,11.00209984,2.74,667,2913.81021590109,591,84.4,3,0,0,0
1,all_other,0.08,188.02,11.22524339,16.08,772,4888.958333,29797,23.2,1,0,0,0
1,credit_card,0.0863,474.42,10.81977828,2.59,791,11951.0,5656,27.6,0,0,0,0
1,credit_card,0.1355,339.6,11.51292546,7.94,662,1939.958333,21162,57.7,0,0,0,0
1,credit_card,0.10555397132228392,681.1371082740461,11.73606902,7.05,782,5640.041667,16931,34.6,1,0,0,0
1,debt_consolidation,0.1229,320.19,11.26446411,8.8,672,3760.958333,4822,58.1,0,0,1,0
1,all_other,0.0901,159.03,12.4292162,10.0,712,1553.958333,14354,36.6,0,2,0,0
1,all_other,0.0743,155.38,11.08214255,0.28,802,6040.133509333288,1576,5.7,1,0,0,0
1,debt_consolidation,0.1375,255.43,9.998797732,14.29,662,1318.958333,4175,51.5,0,1,0,0
1,all_other,0.0743,155.38,12.20607265,0.28,772,4516.958333,3164,13.7,0,0,0,0
1,all_other,0.0743,155.38,12.20607265,3.72,812,6778.958333,85607,0.7,0,0,0,0
1,debt_consolidation,0.0807,156.84,11.51292546,2.3,742,3148.958333,9698,19.4,0,0,0,0
1,credit_card,0.1028,275.38,9.798127037,6.4,692,5273.703953834064,8847,26.9,1,1,0,0
1,home_improvement,0.10473544105054432,578.2728664017603,11.91839057,0.0,777,7128.958333,6053,19.5,0,0,0,0
1,home_improvement,0.0807,78.42,11.60823564,11.33,762,6059.958333,7274,13.1,0,0,0,0
1,credit_card,0.087,158.3,11.22524339,15.55,757,4770.0,17902,23.0,0,0,0,0
1,all_other,0.0743,155.38,11.46163217,3.83,772,5981.606806668599,3660,6.8,0,0,0,0
1,credit_card,0.0743,155.38,11.143602907026324,0.31,787,3540.0,216,0.6,0,0,0,0
1,credit_card,0.11805731961900615,164.23,11.28978191,1.21,672,3990.0,27185,79.25684400888115,3,0,1,0
1,debt_consolidation,0.0996,271.4449463927251,10.77895629,8.03,707,4671.541916475358,28329,62.99295579064409,1,0,0,0
1,home_improvement,0.0933,159.77,12.10071213,11.93,717,4498.958333,60568,39.2,1,0,0,0
1,home_improvement,0.0807,156.84,12.10071213,5.55,742,4019.0,40934,26.3,0,0,0,0
1,debt_consolidation,0.0743,155.38,11.69524702,2.29,777,3540.0,8379,26.639172992435057,0,0,0,0
1,small_business,0.09748072823305232,94.98,10.1266311,14.54,752,2460.0,3660,7.8,1,0,0,0
1,home_improvement,0.1028,97.2,12.20607265,0.0,677,3779.958333,0,0.0,0,1,0,0
1,credit_card,0.1122,164.23,10.30895266,18.64,714,5190.0,15840,47.1,0,0,0,0
1,credit_card,0.0838,167.02,11.21182037,14.37,758,5610.958333,6844,14.4,1,0,0,0
1,educational,0.0775,168.6,8.987196821,3.0,762,6659.958333,1321,16.5,0,0,0,0
1,all_other,0.0838,224.8678308291304,10.37349118,14.78,772,4379.0,4737,23.9,0,0,0,0
1,credit_card,0.0901,227.5720839347315,11.19821472,13.656702456313349,722,5118.097092661631,23489,37.6,0,0,0,0
1,debt_consolidation,0.0743,178.69,11.73606902,0.27,792,7488.958333,2817,10.2,0,0,0,0
1,all_other,0.0743,155.38,10.71441777,1.12,782,4586.394237835899,1783,0.0,1,0,0,0
1,small_business,0.1028,323.98,10.217422,10.7,712,1379.0,3534,54.4,0,0,0,0
1,small_business,0.1059,813.65,10.77895629,4.05,742,2729.958333,2422,23.3,0,0,0,0
1,educational,0.0996,112.87,9.510444964,16.44,712,1649.958333,2864,41.1,1,0,0,0
1,debt_consolidation,0.1596,94.88,10.86283777,12.57,627,1409.0,3075,92.3,1,0,0,0
1,small_business,0.1059,398.69,11.00209984,17.12,747,14008.95833,4498,8.1,2,1,0,0
1,credit_card,0.1154,39.6,9.903487553,2.04,662,1139.0,1153,75.8,2,0,0,0
1,credit_card,0.1343,678.08,11.625963608352667,10.15,682,4209.958333,41674,74.1,0,0,0,1
1,credit_card,0.1249,401.37,11.22524339,15.0,682,4479.0,43039,93.4,1,0,0,0
1,all_other,0.0964,205.45,11.00209984,7.72,712,2293.958333,3362,69.3,0,0,0,0
1,debt_consolidation,0.1186,397.75,11.08214255,7.14,682,8730.0,11868,47.395176259761094,0,1,0,0
1,all_other,0.0743,155.38,10.59663473,2.55,772,8189.958333,2562,14.0,2,0,0,0
1,all_other,0.1028,113.39,9.903487553,1.5,682,1410.0,1882,32.4,0,0,0,0
1,debt_consolidation,0.1186,99.44,10.49551521,7.47,667,2550.0,1064,70.9,2,0,1,0
1,credit_card,0.0807,109.79,11.49272276,8.52,752,4979.958333,6432,6.0,0,0,0,0
1,all_other,0.1059,32.55,10.43382164,14.47,687,1110.0,4485,36.9,1,0,0,1
1,all_other,0.0996,112.87,11.26446411,11.06,702,6519.383789052115,16310,20.5,0,1,0,0
1,debt_consolidation,0.0964,160.51,11.77528973,8.55,712,5940.0,46875,40.2,0,0,0,0
1,debt_consolidation,0.1375,450.72184126688535,10.46310334,17.37304756672728,707,2699.958333,22213,65.9,0,0,0,0
1,home_improvement,0.0775,242.6680265944489,12.32385568,6.48,752,5339.958333,2160,2.3,1,0,0,0
1,credit_card,0.0743,155.38,11.15625052,4.56,812,9809.0,813,1.0,0,0,0,0
1,home_improvement,0.0807,235.25,11.91839057,2.72,757,5202.0,23678,24.4,4,0,0,0
