Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
2.0,20.0,RL,80.0,9600.0,Pave,Reg,,AllPub,FR2,Gtl,Veenker,Norm,Norm,,1Story,6.0,6.665689270168347,1975.2482951173952,1976.0,Gable,CompShg,,,None,0.0,TA,TA,CBlock,,TA,,,751.8403400439797,,226.07323209816172,1039.9269913688925,1262.0,GasA,Ex,Y,SBrkr,1262.0,-47.36513983723427,59.946452174973714,1262.0,0.0,1.0,2.0,-0.22869597121620988,2.347335136532463,1.0,,5.87678195137833,Typ,1.0,,,1976.0,RFn,2.0,460.0,TA,TA,Y,298.0,63.387314841342274,-34.82126267810983,0.0,0.0,0.0,-9.742306302302858,5.0,2007.0,WD,Normal,121458.38558511446
3.0,60.0,RL,68.0,11250.0,Pave,,,AllPub,Inside,Gtl,,Norm,Norm,1Fam,,6.746393911098216,5.64635449688237,2006.2046965168192,2002.0,,CompShg,VinylSd,,BrkFace,162.0,Gd,TA,PConc,,TA,Mn,GLQ,486.0,,0.0,545.8065286922922,862.4639875442873,GasA,Ex,Y,SBrkr,920.0,890.0985153874099,0.0,1786.0,0.23579666557921403,0.36562265388543347,2.0,1.0,3.3371027527622776,1.0,Gd,6.9709708832299215,,1.0,TA,,2000.5594747063699,Fin,2.63451346165762,608.0,TA,TA,Y,294.9083583485095,42.0,0.0,0.0,38.83035227837982,0.0,0.0,9.0,2008.0,WD,Normal,223500.0
1515.1737391292825,70.0,RL,60.0,9550.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,,Artery,Norm,1Fam,2Story,5.367931664646669,5.322046541108343,1915.0,1970.0,Gable,CompShg,Wd Sdng,,None,195.19664022615257,TA,TA,CBlock,TA,Gd,,ALQ,577.0763094944585,,104.14349740461775,540.0,756.0,GasA,,Y,SBrkr,961.0,756.0,0.0,1717.0,1.0,0.0,1.0,0.0,3.0,1.1572578898945138,Gd,7.0,Typ,1.4191445092889299,Gd,Detchd,1959.0123364430115,Unf,3.0,642.0,TA,TA,Y,0.0,35.0,66.07669827893525,-14.68062609173098,136.29998264508848,0.0,0.0,2.0,2006.0,WD,Abnorml,140000.0
1241.1603946604096,60.0,RL,84.0,20024.470068966722,Pave,,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,4.996770525322778,2000.0,2000.0,,CompShg,VinylSd,VinylSd,BrkFace,350.0,Gd,TA,PConc,Gd,TA,Av,GLQ,655.0,,-7.645353139469016,490.0,947.3762977486016,GasA,Ex,Y,SBrkr,1145.0,1053.0,0.0,2023.6054801475254,1.0,0.0,2.015191669573256,1.0,4.0,1.0088700006930813,,9.0,Typ,1.0,TA,,1997.8870146776674,Fin,2.9844422787404263,650.0016813410614,TA,TA,Y,267.609167235289,84.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,,Normal,250000.0
7.0,80.2962440781366,RL,82.12320285286464,10084.0,Pave,Reg,,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,,8.0,5.0,2004.0,2010.9127364836038,Gable,CompShg,VinylSd,VinylSd,BrkFace,186.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1231.689754240566,Unf,0.0,317.0,1524.4396492898504,GasA,Ex,Y,SBrkr,1694.0,136.92124186322604,-8.449915904603166,1694.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,,1.0,,Attchd,2005.960541817581,RFn,2.0,691.2345416961659,TA,TA,Y,255.0,57.0,0.0,0.0,31.015755749654208,0.0,0.0,8.0,2006.9460471154125,WD,Normal,279862.0776708764
918.1645792133747,50.0,RM,51.0,12472.53106511971,Pave,Reg,,AllPub,Inside,Gtl,,Artery,Norm,1Fam,,7.0,5.0,1930.4472078917793,1950.0,Gable,CompShg,BrkFace,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,,Unf,0.0,Unf,0.0,952.0,785.7274741749707,GasA,,Y,FuseF,1022.0,611.947615348705,-40.27259816618677,1774.0,0.0,0.0,0.6798868487699994,0.6203392453488454,3.2744383475365866,1.054209483497036,TA,8.0,,2.0,TA,Detchd,1931.0,Unf,1.9395193885466402,468.0,TA,TA,Y,90.0,-8.519000051052807,156.13286469414766,0.0,0.0,0.0,0.0,4.0,2008.0,WD,Abnorml,129900.0
1060.7159296377358,190.0,RL,50.0,7420.0,Pave,,Lvl,AllPub,Inside,Gtl,,Artery,Artery,2fmCon,1.5Unf,5.078475663938116,5.37372607765995,1939.0,1950.0,Gable,CompShg,MetalSd,,None,0.0,TA,TA,BrkTil,TA,TA,No,GLQ,851.0,Unf,-50.829369708377826,1023.0322302667057,991.0,GasA,,Y,SBrkr,994.3378838607035,0.0,0.0,1077.0,1.0,0.0,1.220583590543157,0.2959788373577868,2.0,2.0,TA,5.0,,1.2863700427538134,TA,Attchd,1939.0,Unf,1.0,205.0,TA,TA,Y,10.400863270702004,4.0,0.0,0.0,-69.8631047022557,-34.24355223908003,71.12401139298086,1.0,2008.2008976680759,WD,Normal,84549.86201774015
12.0,60.0,RL,85.0,11924.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,,Norm,Norm,1Fam,2Story,6.82335935830156,5.8311716924997725,2020.4236121626564,1994.1824302719008,Hip,CompShg,,Wd Shng,Stone,286.0,TA,TA,PConc,,TA,,GLQ,998.0,Unf,0.0,177.0,1318.325610161309,GasA,Ex,Y,SBrkr,1513.3480922496065,702.8821181437143,-25.45154674013266,2324.0,0.5038079204949942,0.0,3.0,0.0,4.0,1.0,Ex,7.937784644354002,Typ,1.5972649450647218,Gd,BuiltIn,2005.0,Fin,3.0,757.6513991825999,TA,TA,Y,182.33722694997866,21.0,33.41465306606885,14.467657983817107,81.31499850722857,0.0,0.0,7.0,2006.0,New,Partial,313487.34734045126
1101.477945267909,48.42567419414803,RL,71.38943508415771,10652.0,Pave,IR1,,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,,7.0,5.0,2006.0,2007.0,Gable,CompShg,VinylSd,,BrkFace,306.0,Gd,TA,PConc,,TA,Av,Unf,0.0,Unf,0.0,1494.0,1494.0,GasA,Ex,Y,SBrkr,1355.582589718045,-169.41457302854525,0.0,1494.0,-0.13813521765080322,0.0,2.0,0.0,2.7048930901737225,0.946215434109642,,6.169482272391819,Typ,0.9688352924483877,,Attchd,2002.784732025997,RFn,2.459032694129192,651.038580069324,TA,TA,Y,160.0,33.0,-3.3706212819999024,-16.632578357234266,0.0,0.0,210.57536525832927,8.0,2007.0,New,,227204.91988486476
21.0,60.0,RL,72.70786654567347,14215.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8.0,5.772778060390925,2005.0,2019.1930408445628,,CompShg,VinylSd,VinylSd,BrkFace,380.0,Gd,TA,PConc,,TA,Av,Unf,316.6132157713654,Unf,0.0,1158.0,1031.1527500371135,GasA,Ex,Y,SBrkr,1158.0,1477.6238273547626,0.0,2376.0,-0.19783616342892246,0.14250606874857408,3.0,1.0,4.103620457942322,1.0594206189732835,,9.0,Typ,1.0,Gd,BuiltIn,2005.0,Fin,3.0,853.0,TA,TA,Y,240.0,154.0,0.0,27.12583596508057,0.0,0.0,-37.249892570693525,11.0,2006.0,New,,325300.0
774.0753145895624,45.0,RM,57.0,7449.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,,Norm,Norm,1Fam,,7.0,7.0,1930.0,1950.0,Gable,CompShg,,,None,0.0,TA,TA,PConc,TA,TA,,,345.9316534802572,,0.0,662.3647145589974,637.0,GasA,Ex,Y,SBrkr,824.7263585388167,0.0,53.76006253379998,1095.8330130924883,0.0,0.0,1.0,0.3494551223772814,3.0,1.0,,6.0,Typ,1.2076158346711487,,Attchd,1951.2572453498035,Unf,1.7183571517480678,381.8041412299848,TA,TA,Y,50.71938153670756,-28.18003956408021,28.2087693067389,0.0,0.0,0.0,-92.62468421885211,6.0,2007.3819984317947,WD,Normal,139400.0
23.0,28.03881974733805,RL,92.91775230638623,13248.691734953016,Pave,Reg,Lvl,AllPub,Inside,Gtl,,Norm,Norm,1Fam,,8.0,5.0,2002.0,2002.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,281.0,Gd,TA,PConc,,TA,No,Unf,0.0,Unf,0.0,1777.0,1777.0,GasA,Ex,Y,SBrkr,1795.0,124.10487841914608,0.0,1691.0078936392108,0.0,0.15992971939355588,2.0,0.0885189036832521,3.0,1.0,Gd,7.0,,1.0,Gd,,2006.8405262079411,RFn,2.881729657830032,734.8928564890386,TA,TA,Y,207.47949712830615,159.0,0.0,0.0,-16.902236710235897,0.0,0.0,9.0,2008.0,WD,Normal,230000.0
24.0,75.56653279298155,RM,77.52325261343489,4224.0,Pave,Reg,,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5.0,7.0,1976.0,1997.8488700367284,,CompShg,,,None,0.0,TA,TA,PConc,Gd,TA,No,,1124.4159522615514,Unf,0.0,200.0,1040.0,GasA,TA,Y,SBrkr,1040.3387577106682,241.06925261303334,0.0,1406.019821411844,1.0,0.0,1.9322238222990855,0.0,3.564897921657064,1.0,,6.0,Typ,1.0,TA,Attchd,1978.7944952441856,Unf,2.4733174998470027,447.4660007933105,TA,TA,Y,100.0,110.0,0.0,5.358650801773017,7.606377880798227,-34.36647582122972,-0.5117914343679857,5.340792728904838,2007.0,WD,,160206.37179350783
26.0,20.0,RL,89.53943047159174,14230.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,,Norm,Norm,,,8.0,5.681463710793341,2007.0,2006.1780561576577,Gable,CompShg,,,Stone,640.0,Ex,TA,PConc,,TA,,,0.0,Unf,-10.346832757997007,1566.0,1622.60771949861,GasA,,Y,SBrkr,1695.7747567348774,0.0,0.0,1600.0,-0.03311143664051619,0.0,2.1300463131557557,0.22755649963060975,2.6925776961756283,1.078498123651972,Gd,7.0,Typ,1.1715816638329366,Gd,,2007.0,RFn,3.0,890.0,TA,TA,Y,0.0,56.0,-4.670288586900302,0.0,0.0,0.0,0.0,7.356960819906283,2009.0,,,301359.2447258458
28.0,51.588484596572115,RL,68.60710550046349,14761.367915765351,Pave,,Lvl,AllPub,Inside,Gtl,,Norm,Norm,,1Story,8.0,5.0,2007.1802694932242,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,Ex,TA,No,GLQ,1218.0,Unf,0.0,486.0,1704.0,GasA,Ex,Y,SBrkr,1596.902922329326,365.5640569427414,0.0,1705.511864242368,1.0,0.0,1.9508831564237674,0.2009000210717804,3.0,1.0160004122620876,Gd,7.0,Typ,1.0,Gd,,2008.0,Fin,2.7136618713554475,651.1123836367289,TA,TA,Y,355.7341621287122,50.0,0.0,13.014494079614959,9.659823500895842,0.0,0.0,5.0,2010.0,WD,Normal,306000.0
29.0,20.0,RL,47.0,18632.772146349504,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,,Norm,Norm,1Fam,,5.0,6.0,1957.0,1997.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,Gd,BLQ,1277.0,Unf,0.0,237.48735544127135,1484.0,GasA,TA,Y,SBrkr,1195.5983039312716,302.05112338120864,-20.395867208967818,1600.0,1.0,0.0,1.0882156551489217,0.0,2.7742492275222608,1.0,,6.335633815035408,Typ,2.0,Gd,,1957.0,RFn,1.0,195.8528551012165,TA,TA,Y,121.65402850955195,258.0,-69.84462337278585,0.0,38.97234057856956,0.0,517.3236728297304,12.0,2006.0,WD,,202869.63950716285
34.0,20.0,RL,85.2426374745809,10552.0,Pave,,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,,1Story,5.0,5.0,1959.0,1959.0,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,,TA,No,Rec,1018.0,Unf,117.76603184197357,1088.3210613180736,1398.0,GasA,Gd,Y,SBrkr,1700.0,15.83437286527851,0.0,1700.0,0.0,0.2607453977133022,1.0,-0.26083152640070706,4.0,1.0,,6.723838646106335,,1.0,Gd,Attchd,1970.8304481107505,Unf,2.433398660495671,447.0,TA,TA,Y,0.0,-36.38577881546828,0.0,-8.778095159342724,0.0,0.0,0.0,4.0,2010.0,WD,,108848.36207914699
930.8282340004149,120.0,RL,60.0,7313.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,,Norm,Norm,,1Story,6.844879580105392,5.0,2017.647860105546,2005.0,,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,965.0976483633181,Unf,0.0,408.0,1328.7903546917328,GasA,Ex,Y,SBrkr,1352.7550691341764,0.0,10.279553489940568,1561.0,0.7117472765901901,0.15959375989098032,2.0,0.0,2.0,0.9570121796758939,,6.0,,0.9363591050074731,,,2005.0,Fin,2.3583147328346152,556.0,TA,TA,Y,258.7213975556633,47.0,0.0,10.77353078404885,31.297448266288512,0.0,0.0,8.0,2007.0,WD,,229864.7215572321
36.0,60.0,RL,108.0,13592.267116755567,Pave,Reg,Lvl,AllPub,Inside,Gtl,,Norm,Norm,1Fam,,7.056629173057973,5.146135298325179,2002.1297572128153,1985.7449730748613,Gable,CompShg,,VinylSd,Stone,132.0,Gd,TA,PConc,,TA,,Unf,119.79551854711599,Unf,0.0,1117.0,1117.0,GasA,Ex,Y,SBrkr,1199.9366089509645,775.8034507695479,0.0,1874.519903051316,0.0,0.0,2.290667927644675,0.4469664427485426,4.0,1.0131123993048572,Gd,7.350386594415864,Typ,1.0,Gd,,2004.0,Fin,2.822942543805157,691.0,TA,TA,Y,163.2906169634498,32.0,0.0,27.568860625888007,0.0,0.0,0.0,9.0,2007.926159639056,WD,Normal,220089.1415212002
693.3060243312783,20.0,RL,74.0,8532.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,,Norm,Norm,1Fam,,5.0,6.0,1954.0,1974.6996134310948,,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,TA,TA,CBlock,TA,TA,,Rec,1221.4009119244847,,128.93583185917515,84.0,1029.1741337581445,GasA,Gd,Y,SBrkr,1297.0,0.0,0.0,1189.6822688202124,0.0,1.0,1.0,0.0,1.9250143685026895,0.8825831148771383,TA,5.0,,0.9058536483958706,,,1954.0,Fin,2.0,493.92652696376445,TA,TA,Y,223.32731667262664,-1.805018877863347,53.447083480652566,0.0,0.0,0.0,0.0,10.0,2009.0,,,190397.7582536473
1043.4796426561381,52.37641931030182,RL,71.73599947664118,14177.798062868915,Pave,,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,5.177736701866366,1965.0,1961.4818789035571,Gable,CompShg,Wd Sdng,Wd Sdng,None,101.0,TA,TA,CBlock,TA,TA,No,,634.14393648396,Unf,-7.097135351351724,445.0,684.3791475259708,GasA,,Y,SBrkr,716.7251518021791,242.46351393527607,0.0,1324.0,0.0,0.24959610363518964,2.0,0.17815564805510503,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1965.0,RFn,2.0,440.0,TA,TA,Y,0.0,138.0,0.0,7.889880780695642,0.0,-58.71455712685606,0.0,12.0,2006.0,WD,,160000.0
42.0,58.97609549584546,RL,115.0,37427.43710906109,Pave,Reg,Lvl,AllPub,Inside,Gtl,,Norm,Norm,1Fam,,6.2027856435210875,6.0,1959.0,1974.7743733660675,Gable,CompShg,,,None,0.0,TA,TA,CBlock,TA,TA,,BLQ,1183.2376345247685,Unf,0.0,383.0,1350.0,GasA,,Y,SBrkr,1328.0,0.0,23.490285079914806,1532.3755068660714,0.28037331014383104,1.0,1.434285404887641,1.0,2.769253538328466,1.0,TA,6.930827724350132,,1.4395861621408406,,,1972.809130784707,Unf,1.912738924545914,308.0,TA,TA,Y,0.0,81.28218987583885,0.0,26.825691116542316,75.41719753439165,51.72114927841813,-2.768120281280737,7.0,2007.322989539374,WD,Normal,198699.8100722901
46.0,87.54316018614067,RL,61.0,2558.7244343613147,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7.156394276329173,5.0,2012.5579201256571,2005.0,,CompShg,MetalSd,,BrkFace,324.53615592445874,Gd,TA,PConc,Ex,TA,,,499.71512221709236,Unf,0.0,1296.0,1752.0,GasA,Ex,Y,SBrkr,1690.7392432999927,-121.79115982813488,-29.091600548935826,1577.3469056734086,0.347872930791443,0.0,2.185106876958698,0.0,2.344283501050854,1.0,Ex,6.0,,1.0,Gd,Attchd,2005.0,RFn,2.0,576.0,TA,TA,Y,312.4369116165485,82.0,0.0,0.0,13.80882296384053,0.0,0.0,2.0,2010.0,WD,,319900.0
47.0,77.46813766034789,RL,48.0,12822.0,Pave,,,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7.0,5.0,2006.219785235911,2003.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,,GLQ,1351.0,Unf,-17.535759092702094,83.0,1434.0,GasA,,Y,SBrkr,1095.3192934259198,631.0,0.0,1580.4026673958806,1.0,0.09336519381509342,1.0,0.92337515611313,2.9788805605070356,1.0,,6.0,,1.0,,Attchd,2003.0,Fin,2.7367986978479535,670.0,TA,TA,Y,436.9678351290969,59.445905140618756,0.0,0.0,24.184982711747818,-14.409603200656512,0.0,5.678099687394665,2009.0,WD,Abnorml,239686.0
52.0,50.0,RL,62.47843353522168,6240.0,Pave,,,AllPub,Inside,Gtl,,Norm,Norm,1Fam,1.5Fin,6.0,6.0,1934.0,1950.0,Gable,CompShg,,,None,95.59989612844029,TA,TA,PConc,,TA,No,Unf,0.0,Unf,-15.618636221454693,853.2318985473378,464.6594043339719,GasA,TA,Y,SBrkr,726.5849219907474,186.91825581000177,-10.670597051639234,1176.0,0.0,0.0,1.0,0.0,3.0,0.9712996737012249,TA,6.0,Typ,1.0,Gd,Detchd,1951.5644758037854,Unf,2.0,447.34754714079776,TA,TA,Y,112.0,0.0,0.0,0.0,11.207926563499841,-65.44400881235748,-169.48714100047482,7.6568346811064165,2006.0,,Normal,114500.0
54.0,20.0,RL,112.40838052202935,50271.0,Pave,IR1,Low,AllPub,Inside,Gtl,,Norm,Norm,,1Story,5.816110453306493,4.518162619261232,1985.4570024059465,1994.0639205067484,Gable,WdShngl,WdShing,,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,,1810.0,Unf,0.0,-29.14710641348836,1842.0,GasA,Gd,Y,SBrkr,1842.0,0.0,0.0,1842.0,1.9551257162966424,0.0,0.0,1.0,4.156873826539415,1.0,Gd,5.0,Typ,1.0,Gd,,1988.3590605121547,Fin,3.0,894.0,TA,TA,Y,857.0,72.0,0.0,-77.44656549859351,0.0,0.0,8.876416918743598,1.9527496701784512,2006.0,WD,,385000.0
1048.8532275475368,80.0,RL,74.60958621920926,7134.0,Pave,Reg,Bnk,AllPub,Inside,Mod,,Norm,Norm,1Fam,SLvl,5.0,5.1340033859191765,1955.0,1955.0,,CompShg,MetalSd,,None,333.97179516725305,TA,TA,CBlock,TA,TA,,ALQ,384.0,Unf,0.0,0.0,681.4658331791202,GasA,TA,Y,SBrkr,1360.0,0.0,-42.68343648804863,1360.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Min1,1.240498591775232,,,1962.6132219868045,RFn,2.0,572.0,TA,TA,Y,0.0,50.0,20.50056964055326,0.0,0.0,0.0,-91.56778922643181,2.0,2007.575284681433,WD,Normal,130000.0
-116.03437018181432,20.0,RL,100.0,10175.0,Pave,,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,,,6.0,5.0,1964.0,1964.0,Gable,CompShg,HdBoard,Plywood,None,272.0,TA,TA,CBlock,TA,TA,No,,490.0,,-163.88849807566362,935.0,1425.0,GasA,,Y,SBrkr,1425.0,0.0,0.0,1425.0,0.0,0.0,2.0,0.0,4.7000701525763695,1.0,,7.0,,0.35514536318292556,Gd,,1973.851774904843,RFn,2.0,352.38881724465386,TA,TA,Y,57.08808496022268,0.0,-12.936344109380205,407.0,-18.54726600547341,145.24101119372378,0.0,7.0,2008.0,WD,Normal,180500.0
59.0,66.32742376609131,RL,82.39932341328333,22317.305843648515,Pave,IR2,HLS,AllPub,Inside,Gtl,,Norm,Norm,,2Story,7.094284062542326,5.0,2023.81914621411,2006.0,,CompShg,VinylSd,,BrkFace,1031.0,Gd,TA,PConc,,TA,Gd,Unf,255.4275957299712,Unf,0.0,1410.0,1410.0,GasA,Ex,Y,SBrkr,1426.0,1519.0,0.0,2623.942732165272,0.0,0.0,3.0,0.9496195424404343,3.618291534447,1.0,,10.0,,1.0,Gd,BuiltIn,2006.0,Fin,3.0,786.5014252493178,TA,TA,Y,192.0,0.0,-40.43487581305962,0.0,0.0,0.0,0.0,5.164742031087892,2008.321955443573,,,333424.9703518388
63.0,120.0,RL,58.998139245299086,6442.0,Pave,,,AllPub,Inside,Gtl,NridgHt,Norm,Norm,,,8.0,5.32436542679861,2006.0,2006.0,Gable,CompShg,VinylSd,,Stone,178.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,256.2945748265174,Unf,-5.121028146068149,1346.0,1370.0,GasA,,Y,SBrkr,1370.0,0.0,0.0,1400.2716290857916,0.010719874173074184,0.061673011912373156,2.0,0.0,2.300086607448069,1.050552275037176,Gd,6.049947255285886,,1.0647924843639798,Gd,Attchd,2006.0,RFn,2.6614131310220133,484.0,TA,TA,Y,120.0,84.43176402519806,0.0,0.0,0.0,-25.079207937901813,0.0,7.493659439142869,2008.332881323427,WD,Normal,202500.0
548.247789490485,63.09592594075578,RL,76.0,9591.0,Pave,,Lvl,AllPub,Inside,Gtl,,Norm,Norm,1Fam,2Story,8.0,5.0,2004.0,2005.0,,CompShg,VinylSd,,BrkFace,344.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,,0.0,1143.0,1143.0,GasA,,Y,SBrkr,1143.0,918.8995387156322,0.0,2182.190093619378,-0.0622767435602079,0.0,2.112813348009301,1.0,4.0,1.0,Gd,9.0,Typ,1.0,,BuiltIn,2004.0,RFn,3.4775867078123683,852.0,TA,TA,Y,137.61300219773918,151.0,0.0,0.0,0.0,0.0,0.0,6.607728960244197,2007.9557643623277,,Normal,317000.0
824.1664411348315,62.43535958749286,RL,81.0,15593.0,Pave,,,AllPub,Inside,Gtl,ClearCr,Norm,Norm,,,7.0,5.353193396478145,1976.1176340583074,1977.3320468568975,Gable,CompShg,BrkFace,AsbShng,None,0.0,Gd,TA,PConc,TA,TA,No,,603.0,Unf,157.47441801025332,701.0,1304.0,GasA,TA,Y,SBrkr,1302.2318680872731,595.5790713743495,0.0,2287.0,0.4844332635900273,0.0,2.0,0.5491418281931436,3.0,1.0,TA,6.688444774462734,,1.0,,,1953.0,Fin,2.0,667.0,TA,TA,Y,235.905098008629,72.02119712767647,114.0,-11.995311226583551,0.0,0.0,0.0,7.0,2006.0,,Normal,225000.0
71.0,20.0,RL,95.0,43280.151201659115,Pave,IR1,,AllPub,Inside,Gtl,NAmes,Norm,Norm,,1Story,7.0,6.0,1973.0,1990.2591125651359,,CompShg,,Plywood,BrkFace,1115.0,TA,TA,CBlock,Gd,TA,,ALQ,1880.0,,133.40216576497616,343.0,2223.0,GasA,,Y,SBrkr,2180.433866784037,0.0,0.0,1826.0006672875945,0.7786802917903803,0.0,1.907501487203019,0.0,1.905455991523439,1.0937354269776238,TA,8.0,Typ,1.2569382130338969,Gd,,1973.0,Fin,2.530004757943087,516.0,TA,TA,Y,421.3609526281415,90.17271050640727,0.0,-16.024449359766223,0.0,-4.944095445523475,0.0,2.0,2007.0,WD,,336905.4849450434
73.0,38.67071220110428,RL,74.0,11225.256309141008,Pave,IR1,,AllPub,Corner,Gtl,,Norm,Norm,,2Story,5.8498710067755155,5.0,2005.072240340265,1986.5007088015157,Gable,CompShg,VinylSd,,BrkFace,248.53715935980307,TA,TA,PConc,Gd,TA,No,,0.0,Unf,216.42270953158015,1262.0127984693763,832.0,GasA,,Y,SBrkr,885.0,833.0,-9.239263234412537,1718.0,0.0,0.0,2.0,0.6650944481128954,3.179079124081038,1.0,TA,7.0,Typ,1.0,TA,Attchd,1998.0,Fin,2.0,427.0,TA,TA,Y,0.0,27.282788729870383,0.0,0.0,291.0,0.0,0.0,3.9046232045794818,2008.632749722447,,,185000.0
1018.5028217801197,60.0,RL,100.0,24876.117575498025,Pave,,,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,,6.730870207925362,5.50859089309435,1985.9008537748632,1968.0,,CompShg,VinylSd,,BrkFace,576.0,TA,TA,CBlock,,TA,,Rec,448.0,Unf,0.0,448.0,896.0,GasA,TA,Y,SBrkr,1182.0,944.6911582657017,0.0,1819.440114574987,0.0,0.0,2.0,1.0,4.0,1.0121999349500932,Gd,8.0,,1.0,Gd,,1968.0,Fin,2.391125925208807,509.0,TA,TA,Y,122.62444026788643,-7.6177501838801405,29.802751905653317,-1.7303629154023947,40.019289963704814,0.0,0.0,5.0098315889286935,2009.0,WD,Normal,193500.0
