Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
2.0,20.0,RL,80.0,9600.0,Pave,,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,,6.0,8.0,1976.0,1976.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,978.0,Unf,0.0,284.0,1262.0,GasA,Ex,Y,SBrkr,1262.0,0.0,0.0,1262.0,0.0,0.41036712945367354,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1976.0,RFn,2.0,460.0,TA,TA,Y,298.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,WD,Normal,181500.0
3.0,60.0,RL,68.0,11250.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,,Norm,1Fam,2Story,7.0,5.0,2001.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,162.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,486.0,Unf,0.0,434.0,902.2637353125492,GasA,Ex,Y,SBrkr,920.0,938.3386829737127,0.0,1786.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,Typ,1.0,,Attchd,2001.0,RFn,2.0,608.0,TA,TA,Y,0.0,42.0,0.0,0.0,0.0,0.0,57.61749965446968,7.773029322845223,2008.0,WD,Normal,223500.0
4.0,70.0,RL,60.0,9550.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7.0,5.0,1943.54137271327,1970.0,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,Gd,No,ALQ,216.0,Unf,127.28541890176245,540.0,756.0,GasA,Gd,Y,SBrkr,961.0,756.0,0.0,1717.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,5.118770948654406,Typ,1.3646216964369264,Gd,Detchd,1998.0,Unf,3.0,737.1803665696275,TA,TA,Y,0.0,35.0,272.0,0.0,0.0,0.0,0.0,2.0,2006.0,WD,Abnorml,140000.0
5.0,60.0,RL,83.41144644513872,11389.676408581074,Pave,IR1,Lvl,AllPub,FR2,Gtl,,Norm,Norm,1Fam,2Story,8.0,5.0,2000.0,2000.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,Gd,TA,PConc,Gd,TA,Av,GLQ,655.0,Unf,0.0,490.0,1145.0,GasA,Ex,Y,SBrkr,1145.0,1061.4846815318085,0.0,2198.0,1.0,0.0,2.0,0.745289552482756,3.9670837650202233,1.0,Gd,9.0,,1.0,TA,Attchd,2000.0,Fin,3.0,836.0,TA,TA,Y,192.0,84.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,WD,Normal,250000.0
7.0,20.0,RL,75.0,10084.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,,8.0,5.649590232549028,2004.0,2005.0,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Ex,TA,,GLQ,1369.0,Unf,-8.509004971860762,317.0,1686.0,GasA,Ex,Y,SBrkr,1694.0,0.0,7.338855446647728,1655.9575662587283,1.0,0.0,2.0,0.0,3.0,0.98071700774719,Gd,7.0,Typ,1.0,,Attchd,2004.0,RFn,2.0,636.0,TA,TA,Y,255.0,57.0,0.0,0.0,67.582539339655,0.0,30.2631988200068,8.0,2007.0,WD,Normal,307000.0
9.0,50.0,RM,49.108746947511435,6120.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,7.0,5.0,1931.0,1950.0,Gable,CompShg,BrkFace,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,188.64103921370884,Unf,0.0,952.0,952.0,GasA,Gd,Y,FuseF,1022.0,752.0,0.0,1774.0,0.0,0.0,2.0,0.0,2.0,2.0,TA,8.0,Min1,2.0,TA,Detchd,1931.0,Unf,2.0,468.0,Fa,TA,Y,90.0,0.0,205.0,0.0,-13.748507666109774,0.0,0.0,4.0,2008.0,,Abnorml,129900.0
1273.1883681471118,190.0,RL,50.0,7420.0,Pave,Reg,Bnk,AllPub,Corner,Gtl,BrkSide,Artery,Artery,2fmCon,1.5Unf,5.0,6.0,1939.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,GLQ,851.0,,0.0,140.0,991.0,GasA,Ex,Y,SBrkr,1077.0,0.0,0.0,1156.526043056425,1.0,0.0,1.0,0.0,2.0,2.0,TA,5.285672589389277,Typ,2.0,TA,Attchd,1939.0,Unf,1.0,205.0,Gd,TA,Y,0.0,4.0,0.0,0.0,-73.24566693114048,0.0,0.0,1.0,2008.0,WD,Normal,118000.0
12.0,60.0,RL,85.0,11924.0,Pave,,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,,9.0,5.0,2005.0,2006.0,Hip,CompShg,,Wd Shng,BrkFace,286.0,Ex,TA,PConc,Ex,TA,No,GLQ,998.0,,0.0,177.0,1175.0,GasA,Ex,Y,SBrkr,1182.0,1142.0,0.0,2324.0,1.0,0.0,3.0,0.0,4.0,1.0,Ex,11.0,Typ,2.0,Gd,BuiltIn,2011.2683148778751,Fin,3.0,863.9532592201581,TA,TA,Y,147.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,New,Partial,345000.0
14.0,20.0,RL,91.0,10652.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,,7.0,5.0,2023.775789178322,2007.0,Gable,CompShg,,VinylSd,Stone,306.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,-59.14303388376918,1494.0,1494.0,GasA,Ex,Y,SBrkr,1494.0,0.0,0.0,1494.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2006.0,RFn,3.0,840.0,TA,TA,Y,160.0,33.0,13.955700345886486,0.0,0.0,0.0,0.0,8.0,2007.0,New,Partial,279500.0
21.0,60.0,RL,101.0,14215.0,Pave,,Lvl,AllPub,Corner,Gtl,NridgHt,,Norm,1Fam,,8.394435217317241,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,380.0,Gd,TA,PConc,Ex,TA,,Unf,82.71868106392395,Unf,-116.63829409723624,1158.0,1158.0,GasA,Ex,Y,SBrkr,1158.0,1218.0,0.0,2376.0,0.0,0.0,3.0,0.4829034293704748,4.0,1.0,Gd,9.0,Typ,1.0,Gd,BuiltIn,2005.0,RFn,3.0,853.0,TA,TA,Y,240.0,154.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,New,Partial,325300.0
