credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,debt_consolidation,0.13030186101409003,568.9623242185735,11.26446411,21.72201293664238,717,4756.76998646267,61057,80.7,2,0,0,0
1,major_purchase,0.1537,436.52420641633,11.089031430371433,23.85,685,5566.1250343240135,40741,89.97366149956068,2,0,0,1
1,major_purchase,0.14392333724496573,509.53,11.30220443,8.990579124283382,721,4770.0,981,1.1,7,1,0,0
1,credit_card,0.1284,188.27,10.30895266,2.08,696,4139.958333,3859,38.6,1,0,0,1
1,debt_consolidation,0.1496,645.7162520147291,11.40756495,24.128001356827582,687,4147.964023760083,53896,96.8,1,0,0,0
1,debt_consolidation,0.13827125055097889,538.14,11.35066203381845,17.93,717,4110.041667,24953,94.5,1,0,0,0
1,small_business,0.0894,57.19,10.53209621,21.54,742,3179.958333,2940,32.3,5,0,0,0
0,debt_consolidation,0.1197,199.2,10.77895629,10.097274326477228,677,4229.958333,4956,20.66454319607173,4,0,0,0
0,credit_card,0.1475,109.2324335470515,10.57131693,-6.157331230250426,652,8317.651361246166,2060,12.7,0,4,0,0
1,credit_card,0.1099,180.05,11.022876703411638,17.42,697,5700.041667,723,30.95159224411636,1,0,0,0
1,credit_card,0.1183,662.68,11.765685614905268,14.67,747,6240.041667,37496,25.613367041291724,2,0,0,0
1,credit_card,0.1126,164.32,11.21182037,14.480700636128487,717,2721.3084733278124,260,7.6,4,0,1,0
1,credit_card,0.0774,109.27,10.34817337,5.73,767,2220.0,1092,9.9,0,0,0,0
1,debt_consolidation,0.0932,415.31,11.40756495,12.376209978395893,782,4230.0,9957,29.6,2,0,0,0
0,credit_card,0.1533,332.6,10.926406094813292,7.33,682,5009.958333,13250,29.8,5,0,0,1
1,debt_consolidation,0.1218,657.6335108838136,11.57988293,20.093831061773546,742,9360.0,81940,51.529393952046995,1,0,0,0
1,debt_consolidation,0.1461,330.97,10.61493070277255,19.889730590150634,672,3240.0,10565,80.7,1,0,0,0
1,all_other,0.08822651315952906,256.96,11.230853204467996,11.46,772,5424.9118785448645,23891,19.3,0,0,0,0
1,debt_consolidation,0.1114,433.01,11.114973037279343,8.6,737,4461.634534256575,7810,58.1,1,0,0,0
1,debt_consolidation,0.1461,425.7701821763971,10.59663473,16.89,687,2657.7344381666408,21668,83.29340565582282,0,0,0,0
1,credit_card,0.1209,199.55,11.3224427,18.06,682,5556.663991154778,23958,87.1,2,0,0,0
1,debt_consolidation,0.08,188.02,10.18490001,12.14,762,2040.041667,1491,5.5,0,0,0,0
0,small_business,0.1261,67.02,10.630194867864207,17.69,662,4410.0,32135,91.1,11,0,0,0
1,credit_card,0.14912532470963114,175.79,11.26070062,22.9,664,3810.0,6632,50.70244515454304,5,0,1,0
1,major_purchase,0.07738368688092548,189.67,10.18111929,12.019487192211617,742,5430.0,6435,19.0,0,0,0,0
1,all_other,0.0743,124.3,11.04292184,5.82,772,5430.0,773,4.8,0,0,0,0
0,all_other,0.14676815614349314,-9.23423871488194,10.302177770395542,10.379955032018325,642,1388.6767089103241,0,0.0,0,1,0,0
1,debt_consolidation,0.12125034272318357,408.9502236025137,11.28978191,15.283887995467378,702,5490.0,19306,60.80943625744579,1,0,0,0
1,debt_consolidation,0.1287,311.11,10.22034,18.97,687,2550.0,9666,83.3,1,0,0,0
1,debt_consolidation,0.16,468.3341754963195,11.1123882,16.25,667,4859.958333,6030,49.9,2,1,0,0
1,home_improvement,0.1422,137.14,9.392661929,16.124211493218166,707,1290.041667,1088,26.764633343971134,1,0,0,0
1,debt_consolidation,0.0932,95.85,12.32385568,1.6960171569701554,724,6029.958333,12176,36.1,1,0,0,0
0,small_business,0.1347,508.84,11.05089001,12.93,712,6553.0,18231,97.0,3,0,0,0
1,educational,0.1853,594.7971823516771,11.00209984,12.760523216829759,692,2320.3625258810816,-24581,66.7,1,0,0,0
1,major_purchase,0.1039,196.90208697624664,11.025859475098146,9.29,692,3090.0,14350,90.3,0,0,0,0
1,debt_consolidation,0.1513,680.69,11.22524339,19.36,662,3612.5932490889363,17061,72.21783332790547,0,0,0,0
1,debt_consolidation,0.13217861422061175,650.9,11.58988651,11.96,707,5693.251698305154,30783,55.39602921603469,2,0,0,0
1,debt_consolidation,0.1253,836.66,11.33857208,18.39147985495672,732,6275.041667,25036,45.4,3,0,0,0
0,all_other,0.1103,196.52,10.59663473,13.44,692,4340.205524759217,19372,41.19682769751696,4,0,0,0
1,debt_consolidation,0.1292,252.42,10.447357143201003,18.81,672,3889.0,12195,58.9,3,0,1,1
0,major_purchase,0.14397726837081265,515.74,11.68687877,16.271575244629602,677,14191.0,71663,83.2,2,0,0,0
1,educational,0.1357,161.36,10.1266311,5.09,787,7366.7693728230915,44834,0.0,0,0,0,0
0,credit_card,0.147,269.6590510762692,11.26446411,10.23,642,599.9583333,29470,66.38763005561071,0,0,0,0
1,major_purchase,0.16,878.94,12.06681058,15.43,687,5249.958333,35010,65.7,1,0,0,0
1,credit_card,0.1141,98.8,9.472704636,13.207232284064405,672,959.0416667,474,40.77960348983545,0,0,0,0
1,major_purchase,0.0859,72.71,11.081174841291107,0.98,742,4182.577133089452,4868,22.8,1,0,0,0
1,debt_consolidation,0.1148,65.94,10.26813067,14.25,702,2061.0288995171263,1533,59.7,2,0,0,0
1,all_other,0.0963,224.66,11.56171563,3.19,745,3210.0,973,30.0,0,0,0,0
1,debt_consolidation,0.1645,566.04,11.26446411,16.859640494452012,667,4112.727087477492,3745,89.2,3,0,0,0
1,debt_consolidation,0.1537,261.35,11.00209984,17.5,677,2761.041667,16422,76.6,0,0,0,0
1,all_other,0.14065295186987745,508.84,11.254018569525783,14.34,712,4559.958333,8644,47.0,1,0,0,0
1,debt_consolidation,0.15930066783626878,871.16,11.624568755300105,17.69,697,5639.958333,25700,92.2,0,0,0,0
1,credit_card,0.0743,155.38,11.74164852703771,0.0,779,7128.958333,6053,5.016452813510355,1,0,0,0
1,credit_card,0.0894,190.63,10.08580911,8.05,727,3060.0,8009,15.6,0,0,0,0
1,-3,0.1316,566.7423470385082,11.91839057,4.06,701,7170.041667,85892,2.1,3,2,0,0
1,all_other,0.10818301119004922,165.32,10.33946893,0.58,812,6959.958333,1674,1.5454093169407699,1,0,0,0
1,major_purchase,0.1189,258.68,10.77895629,13.793344645082136,742,4526.5732586471795,3501,51.4755115860319,2,0,0,1
1,credit_card,0.0859,177.02,11.8277654,15.588465321198738,754,6600.0,38084,81.0,3,0,0,1
1,credit_card,0.13896965188831414,260.19,11.37939407,23.26386491185322,667,5675.191042311733,55163,93.7,0,0,0,0
1,debt_consolidation,0.1253,373.1728118660459,12.04355372,7.344314900277371,717,4380.0,3670,18.9,0,0,0,0
1,major_purchase,0.10171485986289497,95.87,10.50780352,2.69,697,3469.509067159982,14034,36.413269141152675,0,0,0,0
1,small_business,0.1114,219.46741571949258,10.30895266,12.833013566874763,732,1530.0,2350,7.9,1,0,0,0
1,major_purchase,0.138246365607898,426.49,10.47333652,15.971846132334896,705,3810.041667,1242,81.3,0,0,0,0
1,educational,0.11365148695073098,468.9889342112727,11.08214255,12.40818437086249,747,5370.0,22170,37.27744756185472,1,0,0,0
1,credit_card,0.13510514285988767,327.53,10.42228135,14.006199107751057,697,2370.041667,2952,30.1,2,0,0,0
1,credit_card,0.1402957769460526,324.4596020861385,11.2771525,0.5348038600429703,702,3240.041667,6049,9.5,1,2,0,0
1,credit_card,0.08152743444682825,325.57796586045947,11.502326472896142,8.219080812189862,757,8985.958333,946,18.9,1,0,0,0
1,debt_consolidation,0.14570676239627683,84.93,10.59663473,7.89,672,5922.310602134754,1243,17.8,2,0,0,1
1,all_other,0.08,182.3435469571678,10.59663473,9.79095531234115,797,5250.041667,10538,8.417137273168763,0,0,0,0
1,credit_card,0.1105117974997682,250.9952858336564,10.23995979,1.76,747,2310.041667,1292,4.3,2,0,0,0
1,credit_card,0.09383902127644196,51.58,10.540822665479398,11.4,744,3510.0,457,18.0,0,0,0,0
1,all_other,0.0963,160.48,10.71894086,11.12,732,3191.8675625483097,7990,12.6,1,0,0,0
0,debt_consolidation,0.1253,669.33,11.39751461,18.36,742,12599.95833,25076,57.7,4,0,0,0
1,major_purchase,0.14477796671820412,534.41,11.08220409,22.85,712,2670.041667,17820,98.5,1,0,0,0
0,credit_card,0.1001,242.04,11.73606902,18.85,737,6570.0,276911,23.9,-1,0,0,0
1,debt_consolidation,0.0859,370.6912938432908,10.49127422,20.7,757,6687.577506424812,12500,32.2,0,0,0,0
1,debt_consolidation,0.15841661302041504,259.84,10.79957558,17.51,662,2340.0,9805,30.5,2,1,0,0
1,credit_card,0.1284484602468231,308.11275232684375,10.855209198130428,10.345380464414864,712,5675.984755865001,11877,23.3,1,0,0,1
0,home_improvement,0.1186,530.36,11.36674295,0.30089839580645794,682,3900.0,348,4.8,4,0,0,0
1,major_purchase,0.1287,420.42,11.159026002105222,17.61,702,3743.8271323666972,8034,49.4,2,0,0,0
1,credit_card,0.1322,845.02,10.91806585,0.0,738,3933.041667,0,26.957188037281938,0,0,0,0
1,credit_card,0.12229287366450727,128.04,10.27505111,16.804021665719258,722,3632.321501035362,5149,42.786720752254446,0,0,1,0
