credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1.0,debt_consolidation,0.1189,829.1,11.35040654,19.48,737.0,5639.958333,28854.0,52.1,0.0,0.0,0.0,0.0
1.0,,0.1299916840871121,440.29719495414867,11.08214255,14.837245445735718,702.4766834692336,2760.0,33623.0,76.7,0.0,0.0,0.0,0.0
1.0,debt_consolidation,0.14215621756021146,366.86,10.710369729699822,11.49791783802166,682.0,4710.0,3511.0,25.6,1.047467509567662,0.5583842849156544,0.0,0.17387196096903265
1.0,debt_consolidation,0.1008,162.34,10.839465251670562,16.232607071249394,711.0893047411593,2699.958333,33667.0,73.2,1.0,0.0,0.0004838372591591325,0.0
1.0,credit_card,0.11642813474898446,102.92,10.72149703886812,14.97,694.8619514127564,4066.0,4740.0,39.5,0.0,1.0,0.018999845536101317,0.0
1.0,,0.10294259248108256,125.13,11.90496755,14.012622869533711,727.0,6757.247350713989,50807.0,51.0,1.3573676331240363,0.0,0.0,0.1097634293311158
0.95164696328204,debt_consolidation,0.1496,395.0288084277553,10.771435010334923,4.0,667.0,2996.8817310570694,3839.0,76.8,1.6408250470579258,0.3429845849637897,-0.07304788331509662,1.0
1.0,all_other,0.1114,131.22,11.00209984,11.08,722.0,5728.8371165216095,24220.0,68.6,0.7777083059437649,0.0,0.0,1.0
0.921309464955565,home_improvement,0.1134,87.19,11.40756495,17.25,706.8144532637897,3989.0,69909.0,75.48793457311126,1.0,-0.0052139495218169185,0.0,0.0
1.0,,0.10320776727661962,84.12,10.20359214,10.0,707.0,2730.041667,5630.0,23.0,0.5642781868615505,0.0,0.09833145323279957,0.0
1.0,debt_consolidation,0.1457652651787467,360.43,10.4341158,13.257934515979828,677.0,6713.041667,13846.0,71.0,2.0,0.0,1.0,0.4937303072473397
0.8544113139212248,debt_consolidation,0.1324,253.58,10.812257800752878,9.16,662.0,4478.230098220325,5122.0,18.2,2.0,1.0,0.0,0.0
0.946248368239468,debt_consolidation,0.0859,316.11,10.664791563637475,15.49,767.0,5307.86356238507,6068.0,16.7,0.22443393948776058,0.0,0.0,-0.013640982431135262
1.0,small_business,0.0714,92.82,11.51292546,6.5,794.5017658371323,4384.0,46071.20798893146,4.8,0.0,-0.32368644068709407,0.0,0.0
0.8302194931785075,debt_consolidation,0.0863,209.54,9.487972109,9.73,727.0,1559.958333,6282.0,44.6,0.0,0.0,0.0,0.0
1.0,major_purchase,0.1103,276.12621328372086,11.028612241444922,9.595949067839221,702.0,8159.958333,5394.0,53.4,0.8829646765421515,0.0,0.0,0.0
1.0,,0.12692761298878924,77.69,10.52277288,2.26,701.1658262426151,3261.7049327624054,3705.738585802381,88.4,0.6069632951965214,0.0,0.0,0.0
1.0,credit_card,0.0894,476.58,11.60823564,7.3285964000568065,797.0,7644.372034686547,7586.0,52.7,1.0,0.0,0.0,0.0
0.9788613277076635,debt_consolidation,0.1039,584.12,11.371986846010742,3.8,754.523939501749,4509.097235346593,8311.0,59.8,0.0,0.0834552916817057,-0.05140317030805322,0.0
1.0,,0.1513,173.65,11.00209984,2.74,690.0822669074496,3990.3749803539213,591.0,84.4,3.0,0.0,0.0,0.19458009718919034
1.0332700009681015,,0.08,188.02,11.22524339,16.08,772.0,4888.958333,17708.118271949414,23.2,1.0,0.0,0.06554047548524884,0.0
1.0,,0.0863,474.42,10.81977828,2.59,797.0,11951.0,5656.0,18.912658968405623,0.0,0.0,0.0,0.0
1.0,credit_card,0.1355,339.6,11.51292546,7.94,662.0,1939.958333,21162.0,57.7,0.0,0.0,-0.10905119055070886,0.18478329449727635
1.0,credit_card,0.0788,484.85,11.73606902,7.05,782.0,5640.041667,16931.0,34.6,1.0,0.0,0.0,0.08922685555110724
0.7610477133434401,debt_consolidation,0.1229,254.43905812865228,11.26446411,8.8,672.0,5915.129437900136,4822.0,58.1,1.0411173377279885,0.0,1.0,0.0
0.9936522670117238,all_other,0.0901,159.03,10.860263620540932,10.0,730.8336233809393,5251.556951686192,14354.0,36.6,2.2924953376131905,2.0,0.0,0.15804473700472624
1.0,all_other,0.0743,231.35276300690845,10.79152854181035,6.92961559538112,802.0,7156.8384897929645,1576.0,9.863099862505635,1.0,0.0,0.0,0.05921912783386207
1.0,debt_consolidation,0.14674562869739,163.91915447938143,9.998797732,14.29,662.0,1318.958333,4175.0,51.5,0.0,1.0,-0.003521148452872977,0.0
0.9931394000702555,all_other,0.0743,155.38,12.20607265,3.6632063886624273,772.0,4516.958333,3164.0,13.7,-0.16471160081985192,0.0,0.0,0.07884919207854328
1.0,all_other,0.0743,155.38,12.20607265,3.72,812.0,6778.958333,117138.59560765295,16.053853740114974,0.0,0.0,0.0,0.0
1.0,,0.0807,317.299042612541,11.51292546,2.3,742.0,3148.958333,9698.0,19.4,0.8219641189187208,0.0,0.0,0.04003649389142601
1.0,,0.1195685075085989,275.38,11.186518699579098,6.4,692.0,7469.958333,8847.0,26.9,1.0,1.0,0.0,0.0
1.0364875210513158,home_improvement,0.0743,155.38,11.91839057,3.6826693678328137,777.0,6564.999403988877,45222.23276765541,19.5,0.0,0.0,0.07669582991635489,0.06615499077743237
1.0673193979397178,home_improvement,0.0807,175.53772253673014,11.60823564,11.33,762.0,6059.958333,7274.0,13.1,0.0,0.0,0.0,0.0
0.9691638603742523,credit_card,0.087,158.3,11.22524339,14.997351512052587,757.0,6436.704913643492,66033.0,23.0,0.0,0.0,0.0,0.0
1.0,all_other,0.08615531937660342,155.38,11.46163217,3.83,772.0,2535.0,19625.543260117098,11.07305885002063,0.0,0.0,0.0,0.0
1.0,credit_card,0.0743,155.38,10.695501495852755,10.340633718718706,780.6138178867348,4052.2132095248553,216.0,0.6,0.0,-0.03690210104052305,0.14281435008482732,0.11316991733265631
0.774852157963973,,0.1122,330.87019725031735,11.28978191,1.21,700.9151672849957,3990.0,27185.0,34.841885112085755,3.0,0.13598543507904795,1.0,0.0
1.0,debt_consolidation,0.0996,281.010114624779,10.77895629,8.03,707.0,4320.0,28329.0,55.90579419406257,1.0,0.0,0.0768901635854313,0.0
1.0,home_improvement,0.09511755190013166,159.77,12.10071213,11.93,725.7477207157606,4498.958333,60568.0,39.2,2.5296270104418856,-0.06934377806965383,0.0,0.0
1.0,home_improvement,0.09265829669782699,156.84,12.10071213,5.55,742.0,4019.0,32641.70651487748,32.64325679050467,0.0,0.0,0.0,0.11555510415567702
1.0,debt_consolidation,0.0743,155.38,11.69524702,2.29,777.0,3540.0,8379.0,16.9,0.0,0.0,0.09668458957710963,0.0014503548540096278
1.0,small_business,0.1071708045235045,94.98,10.1266311,14.54,752.0,4312.517433091296,7304.905885992412,7.8,1.0,0.07094609187811457,0.0,0.0
1.0,home_improvement,0.1028,287.6184667640513,11.201985867901737,8.1938894190102,732.2939222588864,4572.620544451083,0.0,0.0,0.0,1.0,0.0,0.0
0.8858996225516965,credit_card,0.1122,164.23,10.30895266,18.64,702.0,5190.0,16159.208630191,47.1,0.0,0.0,0.11862107453250972,0.3429975747048225
0.99242291349942,,0.0838,232.03609680413626,10.761338342507113,14.37,797.0,5610.958333,6844.0,14.4,0.0,0.08669992915115268,0.0,0.0
0.9148243682969169,,0.0775,168.6,10.639089562328554,9.707444099023913,762.0,6659.958333,1321.0,16.5,0.0,0.0,0.0,0.012998484774097041
0.9612591648956539,all_other,0.0838,159.39059261471385,10.57342428259703,14.78,772.0,4379.0,4737.0,13.043169120731989,0.0,0.029628875843418695,0.0,0.10827025365527661
0.9848593162506416,credit_card,0.0901,159.03,11.19821472,9.96,722.0,3089.958333,23489.0,37.6,0.0,0.10592229262468317,0.0,0.10934302520346031
1.0,debt_consolidation,0.11586597177813371,602.4280485062336,11.73606902,0.27,792.0,7488.958333,2817.0,10.2,0.0,0.0,-0.0177397108160912,0.0
