credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,debt_consolidation,0.12246777182111979,829.1,11.35040654,14.427093344790332,736,5639.958333,23487,46.87493534644159,0,0,0,0
1,credit_card,0.11637999672041453,228.22,11.08214255,8.599204122268608,694,2760.0,17995,69.17388631547342,1,0,0,0
1,debt_consolidation,0.1471634557009047,355.8786303691808,10.83043280000835,12.60228617674424,682,2415.6980932833126,19725,82.41750014672402,1,0,0,0
1,debt_consolidation,0.12676810053383838,162.34,10.817372935596254,11.575781909725245,714,4313.842867609163,10743,47.41044676504995,2,0,0,0
1,credit_card,0.1426,102.92,11.29973224,15.50929629862945,667,7278.9537043527525,16867,39.5,1,1,0,0
1,credit_card,0.13035552346402282,569.3923235537338,11.90496755,15.269354673714808,705,5127.73619963952,50807,51.0,0,0,0,0
1,debt_consolidation,0.12190590870035038,352.80408871973077,10.587844668681273,7.4269108541650315,667,1808.5748281351262,3839,50.56061185534517,0,0,1,1
1,all_other,0.11435970401545734,131.22,11.00209984,16.44041204965417,722,5298.837563929159,24220,44.24181646384532,2,0,0,0
1,home_improvement,0.13296476004418517,364.11914212712736,11.802515798786867,17.25,682,3989.0,69909,51.1,1,0,0,0
1,debt_consolidation,0.1221,84.12,10.753861375047695,9.795514157650747,707,4904.639017956239,3199,23.0,1,0,0,0
1,debt_consolidation,0.1347,360.43,10.4341158,22.09,677,3281.1016935841776,26486,71.0,0,0,0,0
1,debt_consolidation,0.1281824401775018,253.58,11.83500896,14.064388171968774,662,4298.0,43678,18.2,2,1,0,0
1,all_other,0.1160502420181015,316.11,10.93310697,15.49,716,4792.072200475731,6068,38.75318822607686,0,0,0,0
1,home_improvement,0.11050127666039333,565.6388642114167,11.51292546,6.5,747,4330.432135241567,10725,27.105212244227822,1,0,0,0
1,debt_consolidation,0.0863,209.54,9.487972109,9.73,727,1559.958333,-6576,21.75353241054748,4,0,0,0
1,major_purchase,0.1209062163808397,327.53,11.155089550487196,13.04,702,8159.958333,15490,53.4,3,0,0,0
1,all_other,0.13596269606395392,77.69,10.972712448421872,2.26,672,4416.947453149524,4807,35.606941576441535,0,0,0,0
1,credit_card,0.13124871229684504,476.58,11.229615426885124,7.07,702,6510.958333,7586,56.81760331162531,1,0,0,0
1,credit_card,0.12831988537476613,327.86810252668556,10.811342533185414,15.407193096148568,692,2760.0,8311,59.8,0,0,0,0
1,home_improvement,0.1513,132.758075022681,10.67422372414974,2.74,667,4356.165449316593,591,84.4,3,0,0,0
1,all_other,0.09988926321123826,420.8389710910174,11.22524339,16.08,772,4888.958333,21094,23.2,1,0,0,0
1,all_other,0.0863,474.42,11.11584921548038,2.59,797,4910.892021164472,5656,27.6,1,0,0,0
1,all_other,0.11901113222422227,433.50367024149,11.51292546,7.94,713,1939.958333,24925,51.39460674458624,2,0,0,0
1,small_business,0.09977818386618602,610.6817760482523,11.73606902,7.05,782,5640.041667,28766,34.6,1,0,0,0
1,credit_card,0.1229,320.19,11.26446411,8.8,672,2140.629108206203,4822,52.290996298617536,2,0,1,0
1,all_other,0.0901,243.74704070703848,10.774732614703916,10.0,712,1553.958333,-4876,36.6,0,2,0,0
1,home_improvement,0.06217843880041882,155.38,11.08214255,0.28,802,4103.506207693578,1576,5.7,1,0,0,0
1,debt_consolidation,0.1375,239.44424297289368,9.998797732,14.29,662,1318.958333,4175,64.10769870455421,3,0,0,0
1,all_other,0.0743,250.6946264434376,12.20607265,7.4952497939449705,772,2941.0141063584733,3164,13.7,0,0,0,0
1,all_other,0.08631883105202454,155.38,10.985210698151459,3.72,771,6778.958333,-6218,0.7,0,0,0,0
1,credit_card,0.0807,156.84,10.639519560444995,2.3,766,3148.958333,9698,27.922645748348238,0,0,0,0
1,credit_card,0.11649410754137449,275.38,10.914352067317811,6.4,707,4949.637287991477,9930,32.29404457005615,1,1,0,0
1,home_improvement,0.0743,155.38,10.99367613471381,13.978467253353726,777,3780.519525827185,17858,19.5,0,0,0,0
1,home_improvement,0.0807,251.3650107005514,11.440523134098038,11.33,762,6059.958333,19346,13.1,0,0,0,0
1,credit_card,0.08884932994732456,350.0648435645986,10.846210703325335,15.55,757,4770.0,9743,23.0,0,0,0,0
1,all_other,0.0743,269.26282090924417,10.701824536157336,3.83,772,2535.0,2981,6.8,1,0,0,0
1,all_other,0.13701548157343754,598.6689577193824,11.35040654,0.31,762,4421.757082781831,216,0.6,0,0,0,0
1,credit_card,0.1122,302.707713064769,11.034137618693764,8.801155372111642,672,3990.0,27185,16.1,3,0,1,0
1,debt_consolidation,0.11205787055013931,161.25,10.944165540851888,8.03,729,5958.807344250302,4463,48.6,1,0,0,0
1,credit_card,0.0933,275.6397960560565,11.025143332188545,13.913144844605803,717,4669.228033651632,13407,39.2,1,0,0,0
1,home_improvement,0.1284894906825586,322.79274338581547,11.052345348158472,5.55,710,4019.0,4179,30.81435300757358,2,0,0,0
1,all_other,0.10185102914656781,487.9597475269975,11.69524702,11.839063796333532,777,4748.32471467541,8379,12.50522044766688,1,0,0,0
1,credit_card,0.087,222.88986874449668,10.1266311,11.967734790028349,733,2460.0,-5154,20.36586891818332,1,0,0,0
1,home_improvement,0.1028,556.2923823448688,12.20607265,0.0,677,7606.535799223149,-39920,0.0,0,1,0,0
1,credit_card,0.1122,164.23,10.30895266,15.215139221294546,702,5190.0,15840,60.561143484727644,2,0,0,0
1,all_other,0.0838,167.02,11.21182037,7.263825095879661,739,4030.6477322604114,6844,22.55354179367783,0,0,0,0
1,educational,0.12831835874383257,168.6,10.741570303363657,15.868240661423478,719,4181.743084711813,27336,16.5,0,0,0,0
1,all_other,0.0838,241.9781699803041,10.91058830236748,14.78,754,4379.0,12805,23.9,1,0,0,0
1,all_other,0.0901,250.15516596393155,11.043138913161979,14.695598493345114,722,4592.695563121667,17770,60.685232496325014,1,0,0,0
1,debt_consolidation,0.12786892892514845,619.1472881086149,11.73606902,14.716463285147224,704,7488.958333,29813,10.2,0,0,0,0
1,all_other,0.10675413359977748,270.2689958632501,10.914699377212738,1.12,729,4209.167953746156,1783,33.613699501977834,1,0,0,0
1,-1,0.1028,230.06538316378254,10.217422,9.837718769389651,685,1379.0,8382,54.4,0,0,0,0
1,all_other,0.12884165426134472,813.65,10.77895629,14.122300653699343,764,2312.275010136866,2422,23.3,0,0,0,0
1,educational,0.1248307479849696,155.86919749081383,9.510444964,9.038211201108059,712,5246.720648414135,2864,6.130765494373513,1,0,0,0
0,-1,0.1596,200.3240757951362,10.86283777,12.57,627,1409.0,19377,92.3,1,0,0,0
1,all_other,0.1059,492.8428618665032,11.00209984,16.77218521265111,782,14008.95833,31795,8.1,4,0,0,0
1,credit_card,0.11893409384419404,39.6,9.903487553,2.04,673,2956.102976345059,407,75.8,2,0,0,0
1,credit_card,0.1343,310.1629637911449,10.927871387306467,15.967262733141094,682,5026.534301319829,16637,54.534448802891426,0,0,0,0
1,credit_card,0.1249,400.15472091614686,11.22524339,17.168679730478132,713,5796.680239346501,43039,55.015900825172565,3,0,0,0
1,credit_card,0.09327074361039876,170.0130664329401,10.57599296978023,7.72,712,2293.958333,3362,69.3,0,0,0,0
1,debt_consolidation,0.1186,397.75,11.08214255,15.82322601256369,724,8730.0,19578,41.17574443487568,0,0,0,0
1,home_improvement,0.0783174904425782,155.38,10.976783599806488,7.9927340646854494,772,6064.329559417115,3038,12.675738271183754,2,0,0,0
1,credit_card,0.1028,272.5100510581938,9.903487553,1.5,682,3154.0674876978765,-3728,29.276611895367772,0,0,0,0
1,home_improvement,0.14546074418827387,99.44,10.49551521,7.47,667,2550.0,862,77.26788562794721,2,0,0,0
1,all_other,0.09232832496440588,109.79,10.443662198419448,8.358835791046774,752,4979.958333,6432,6.0,3,1,0,0
